session_id,user_id,timestamp,device_type
SESS_U00466_3_0,U00466,2026-06-04 13:00:00,desktop
SESS_U00471_3_0,U00471,2026-06-04 11:00:00,mobile
SESS_U00473_3_0,U00473,2026-06-04 10:00:00,desktop
SESS_U00475_3_0,U00475,2026-06-04 13:00:00,mobile
SESS_U00477_3_0,U00477,2026-06-04 19:00:00,mobile
SESS_U00483_3_0,U00483,2026-06-04 12:00:00,mobile
SESS_U00484_3_0,U00484,2026-06-04 16:00:00,desktop
SESS_U00488_3_0,U00488,2026-06-04 10:00:00,mobile
SESS_U00489_3_0,U00489,2026-06-04 16:00:00,mobile
SESS_U00490_3_0,U00490,2026-06-04 14:00:00,mobile
SESS_U00494_3_0,U00494,2026-06-04 07:00:00,mobile
SESS_U00498_3_0,U00498,2026-06-04 07:00:00,mobile
SESS_U00500_3_0,U00500,2026-06-04 14:00:00,desktop
SESS_U00502_3_0,U00502,2026-06-04 11:00:00,mobile
SESS_U00506_3_0,U00506,2026-06-04 17:00:00,tablet
SESS_U00507_3_0,U00507,2026-06-04 20:00:00,tablet
SESS_U00508_3_0,U00508,2026-06-04 17:00:00,mobile
SESS_U00513_3_0,U00513,2026-06-04 14:00:00,mobile
SESS_U00514_3_0,U00514,2026-06-04 18:00:00,tablet
SESS_U00517_3_0,U00517,2026-06-04 18:00:00,mobile
SESS_U00522_3_0,U00522,2026-06-04 21:00:00,desktop
SESS_U00531_3_0,U00531,2026-06-04 18:00:00,mobile
SESS_U00533_3_0,U00533,2026-06-04 11:00:00,desktop
SESS_U00535_3_0,U00535,2026-06-04 17:00:00,desktop
SESS_U00537_3_0,U00537,2026-06-04 21:00:00,desktop
SESS_U00543_3_0,U00543,2026-06-04 08:00:00,mobile
SESS_U00544_3_0,U00544,2026-06-04 13:00:00,mobile
SESS_U00548_3_0,U00548,2026-06-04 14:00:00,mobile
SESS_U00548_3_1,U00548,2026-06-04 12:00:00,mobile
SESS_U00551_3_0,U00551,2026-06-04 16:00:00,desktop
SESS_U00551_3_1,U00551,2026-06-04 09:00:00,tablet
SESS_U00555_3_0,U00555,2026-06-04 07:00:00,desktop
SESS_U00557_3_0,U00557,2026-06-04 07:00:00,desktop
SESS_U00561_3_0,U00561,2026-06-04 22:00:00,mobile
SESS_U00565_3_0,U00565,2026-06-04 08:00:00,tablet
SESS_U00571_3_0,U00571,2026-06-04 13:00:00,mobile
SESS_U00572_3_0,U00572,2026-06-04 14:00:00,desktop
SESS_U00576_3_0,U00576,2026-06-04 17:00:00,mobile
SESS_U00577_3_0,U00577,2026-06-04 17:00:00,desktop
SESS_U00579_3_0,U00579,2026-06-04 12:00:00,mobile
SESS_U00581_3_0,U00581,2026-06-04 07:00:00,desktop
SESS_U00587_3_0,U00587,2026-06-04 09:00:00,desktop
SESS_U00593_3_0,U00593,2026-06-04 13:00:00,mobile
SESS_U00606_3_0,U00606,2026-06-04 12:00:00,mobile
SESS_U00606_3_1,U00606,2026-06-04 12:00:00,mobile
SESS_U00608_3_0,U00608,2026-06-04 22:00:00,desktop
SESS_U00610_3_0,U00610,2026-06-04 07:00:00,desktop
SESS_U00611_3_0,U00611,2026-06-04 10:00:00,mobile
SESS_U00614_3_0,U00614,2026-06-04 19:00:00,mobile
SESS_U00620_3_0,U00620,2026-06-04 09:00:00,mobile
SESS_U00621_3_0,U00621,2026-06-04 22:00:00,mobile
SESS_U00621_3_1,U00621,2026-06-04 10:00:00,mobile
SESS_U00627_3_0,U00627,2026-06-04 13:00:00,mobile
SESS_U00628_3_0,U00628,2026-06-04 17:00:00,desktop
SESS_U00639_3_0,U00639,2026-06-04 17:00:00,mobile
SESS_U00639_3_1,U00639,2026-06-04 16:00:00,mobile
SESS_U00645_3_0,U00645,2026-06-04 12:00:00,mobile
SESS_U00647_3_0,U00647,2026-06-04 08:00:00,mobile
SESS_U00649_3_0,U00649,2026-06-04 15:00:00,mobile
SESS_U00651_3_0,U00651,2026-06-04 08:00:00,mobile
SESS_U00660_3_0,U00660,2026-06-04 14:00:00,desktop
SESS_U00665_3_0,U00665,2026-06-04 11:00:00,mobile
SESS_U00666_3_0,U00666,2026-06-04 21:00:00,desktop
SESS_U00668_3_0,U00668,2026-06-04 10:00:00,mobile
SESS_U00670_3_0,U00670,2026-06-04 22:00:00,desktop
SESS_U00671_3_0,U00671,2026-06-04 20:00:00,desktop
SESS_U00674_3_0,U00674,2026-06-04 12:00:00,desktop
SESS_U00677_3_0,U00677,2026-06-04 13:00:00,mobile
SESS_U00679_3_0,U00679,2026-06-04 08:00:00,mobile
SESS_U00679_3_1,U00679,2026-06-04 10:00:00,mobile
SESS_U00692_3_0,U00692,2026-06-04 10:00:00,mobile
SESS_U00693_3_0,U00693,2026-06-04 22:00:00,desktop
SESS_U00698_3_0,U00698,2026-06-04 07:00:00,mobile
SESS_U00703_3_0,U00703,2026-06-04 09:00:00,desktop
SESS_U00704_3_0,U00704,2026-06-04 10:00:00,mobile
SESS_U00707_3_0,U00707,2026-06-04 10:00:00,mobile
SESS_U00709_3_0,U00709,2026-06-04 17:00:00,mobile
SESS_U00709_3_1,U00709,2026-06-04 14:00:00,tablet
SESS_U00712_3_0,U00712,2026-06-04 15:00:00,mobile
SESS_U00715_3_0,U00715,2026-06-04 19:00:00,mobile
SESS_U00718_3_0,U00718,2026-06-04 08:00:00,desktop
SESS_U00725_3_0,U00725,2026-06-04 14:00:00,mobile
SESS_U00727_3_0,U00727,2026-06-04 20:00:00,mobile
SESS_U00731_3_0,U00731,2026-06-04 10:00:00,mobile
SESS_U00733_3_0,U00733,2026-06-04 21:00:00,desktop
SESS_U00737_3_0,U00737,2026-06-04 16:00:00,mobile
SESS_U00740_3_0,U00740,2026-06-04 07:00:00,desktop
SESS_U00745_3_0,U00745,2026-06-04 11:00:00,mobile
SESS_U00750_3_0,U00750,2026-06-04 10:00:00,desktop
SESS_U00750_3_1,U00750,2026-06-04 16:00:00,desktop
SESS_U00752_3_0,U00752,2026-06-04 10:00:00,desktop
SESS_U00756_3_0,U00756,2026-06-04 09:00:00,mobile
SESS_U00758_3_0,U00758,2026-06-04 11:00:00,mobile
SESS_U00758_3_1,U00758,2026-06-04 17:00:00,desktop
SESS_U00760_3_0,U00760,2026-06-04 21:00:00,mobile
SESS_U00761_3_0,U00761,2026-06-04 19:00:00,mobile
SESS_U00762_3_0,U00762,2026-06-04 11:00:00,desktop
SESS_U00765_3_0,U00765,2026-06-04 22:00:00,desktop
SESS_U00772_3_0,U00772,2026-06-04 14:00:00,mobile
SESS_U00775_3_0,U00775,2026-06-04 15:00:00,desktop
SESS_U00776_3_0,U00776,2026-06-04 12:00:00,mobile
SESS_U00778_3_0,U00778,2026-06-04 19:00:00,mobile
SESS_U00779_3_0,U00779,2026-06-04 15:00:00,mobile
SESS_U00782_3_0,U00782,2026-06-04 09:00:00,mobile
SESS_U00783_3_0,U00783,2026-06-04 11:00:00,tablet
SESS_U00784_3_0,U00784,2026-06-04 21:00:00,mobile
SESS_U00787_3_0,U00787,2026-06-04 19:00:00,desktop
SESS_U00793_3_0,U00793,2026-06-04 15:00:00,mobile
SESS_U00796_3_0,U00796,2026-06-04 14:00:00,mobile
SESS_U00797_3_0,U00797,2026-06-04 08:00:00,mobile
SESS_U00003_4_0,U00003,2026-06-05 22:00:00,desktop
SESS_U00004_4_0,U00004,2026-06-05 16:00:00,mobile
SESS_U00005_4_0,U00005,2026-06-05 11:00:00,mobile
SESS_U00009_4_0,U00009,2026-06-05 16:00:00,mobile
SESS_U00010_4_0,U00010,2026-06-05 21:00:00,desktop
SESS_U00017_4_0,U00017,2026-06-05 13:00:00,tablet
SESS_U00025_4_0,U00025,2026-06-05 22:00:00,desktop
SESS_U00031_4_0,U00031,2026-06-05 12:00:00,mobile
SESS_U00032_4_0,U00032,2026-06-05 18:00:00,mobile
SESS_U00043_4_0,U00043,2026-06-05 21:00:00,desktop
SESS_U00044_4_0,U00044,2026-06-05 14:00:00,desktop
SESS_U00045_4_0,U00045,2026-06-05 11:00:00,desktop
SESS_U00045_4_1,U00045,2026-06-05 20:00:00,mobile
SESS_U00050_4_0,U00050,2026-06-05 08:00:00,mobile
SESS_U00051_4_0,U00051,2026-06-05 07:00:00,mobile
SESS_U00052_4_0,U00052,2026-06-05 18:00:00,desktop
SESS_U00058_4_0,U00058,2026-06-05 12:00:00,mobile
SESS_U00059_4_0,U00059,2026-06-05 18:00:00,mobile
SESS_U00060_4_0,U00060,2026-06-05 16:00:00,desktop
SESS_U00069_4_0,U00069,2026-06-05 13:00:00,mobile
SESS_U00069_4_1,U00069,2026-06-05 18:00:00,mobile
SESS_U00076_4_0,U00076,2026-06-05 19:00:00,mobile
SESS_U00081_4_0,U00081,2026-06-05 14:00:00,mobile
SESS_U00082_4_0,U00082,2026-06-05 09:00:00,mobile
SESS_U00087_4_0,U00087,2026-06-05 17:00:00,mobile
SESS_U00088_4_0,U00088,2026-06-05 16:00:00,mobile
SESS_U00089_4_0,U00089,2026-06-05 20:00:00,mobile
SESS_U00089_4_1,U00089,2026-06-05 14:00:00,mobile
SESS_U00100_4_0,U00100,2026-06-05 16:00:00,mobile
SESS_U00100_4_1,U00100,2026-06-05 17:00:00,mobile
SESS_U00102_4_0,U00102,2026-06-05 09:00:00,mobile
SESS_U00104_4_0,U00104,2026-06-05 07:00:00,desktop
SESS_U00107_4_0,U00107,2026-06-05 17:00:00,desktop
SESS_U00107_4_1,U00107,2026-06-05 18:00:00,mobile
SESS_U00108_4_0,U00108,2026-06-05 10:00:00,desktop
SESS_U00109_4_0,U00109,2026-06-05 16:00:00,mobile
SESS_U00112_4_0,U00112,2026-06-05 07:00:00,desktop
SESS_U00113_4_0,U00113,2026-06-05 07:00:00,desktop
SESS_U00125_4_0,U00125,2026-06-05 18:00:00,mobile
SESS_U00127_4_0,U00127,2026-06-05 09:00:00,mobile
SESS_U00128_4_0,U00128,2026-06-05 08:00:00,desktop
SESS_U00131_4_0,U00131,2026-06-05 15:00:00,desktop
SESS_U00132_4_0,U00132,2026-06-05 21:00:00,mobile
SESS_U00134_4_0,U00134,2026-06-05 07:00:00,mobile
SESS_U00135_4_0,U00135,2026-06-05 12:00:00,mobile
SESS_U00135_4_1,U00135,2026-06-05 09:00:00,mobile
SESS_U00144_4_0,U00144,2026-06-05 20:00:00,mobile
SESS_U00144_4_1,U00144,2026-06-05 14:00:00,tablet
SESS_U00146_4_0,U00146,2026-06-05 22:00:00,desktop
SESS_U00152_4_0,U00152,2026-06-05 19:00:00,tablet
SESS_U00161_4_0,U00161,2026-06-05 14:00:00,mobile
SESS_U00166_4_0,U00166,2026-06-05 13:00:00,mobile
SESS_U00170_4_0,U00170,2026-06-05 09:00:00,desktop
SESS_U00171_4_0,U00171,2026-06-05 12:00:00,mobile
SESS_U00174_4_0,U00174,2026-06-05 15:00:00,mobile
SESS_U00177_4_0,U00177,2026-06-05 14:00:00,mobile
SESS_U00184_4_0,U00184,2026-06-05 17:00:00,desktop
SESS_U00191_4_0,U00191,2026-06-05 11:00:00,desktop
SESS_U00192_4_0,U00192,2026-06-05 10:00:00,mobile
SESS_U00195_4_0,U00195,2026-06-05 21:00:00,mobile
SESS_U00198_4_0,U00198,2026-06-05 22:00:00,mobile
SESS_U00199_4_0,U00199,2026-06-05 08:00:00,mobile
SESS_U00201_4_0,U00201,2026-06-05 12:00:00,mobile
SESS_U00205_4_0,U00205,2026-06-05 11:00:00,desktop
SESS_U00211_4_0,U00211,2026-06-05 20:00:00,mobile
SESS_U00214_4_0,U00214,2026-06-05 09:00:00,desktop
SESS_U00215_4_0,U00215,2026-06-05 15:00:00,mobile
SESS_U00216_4_0,U00216,2026-06-05 21:00:00,mobile
SESS_U00218_4_0,U00218,2026-06-05 09:00:00,mobile
SESS_U00223_4_0,U00223,2026-06-05 20:00:00,mobile
SESS_U00226_4_0,U00226,2026-06-05 15:00:00,desktop
SESS_U00227_4_0,U00227,2026-06-05 11:00:00,desktop
SESS_U00228_4_0,U00228,2026-06-05 10:00:00,desktop
SESS_U00232_4_0,U00232,2026-06-05 19:00:00,mobile
SESS_U00233_4_0,U00233,2026-06-05 12:00:00,desktop
SESS_U00239_4_0,U00239,2026-06-05 21:00:00,mobile
SESS_U00247_4_0,U00247,2026-06-05 07:00:00,mobile
SESS_U00249_4_0,U00249,2026-06-05 09:00:00,desktop
SESS_U00249_4_1,U00249,2026-06-05 18:00:00,desktop
SESS_U00251_4_0,U00251,2026-06-05 14:00:00,desktop
SESS_U00257_4_0,U00257,2026-06-05 07:00:00,desktop
SESS_U00258_4_0,U00258,2026-06-05 21:00:00,mobile
SESS_U00263_4_0,U00263,2026-06-05 20:00:00,mobile
SESS_U00264_4_0,U00264,2026-06-05 16:00:00,mobile
SESS_U00266_4_0,U00266,2026-06-05 21:00:00,mobile
SESS_U00268_4_0,U00268,2026-06-05 09:00:00,desktop
SESS_U00269_4_0,U00269,2026-06-05 15:00:00,mobile
SESS_U00271_4_0,U00271,2026-06-05 11:00:00,mobile
SESS_U00273_4_0,U00273,2026-06-05 20:00:00,mobile
SESS_U00274_4_0,U00274,2026-06-05 19:00:00,desktop
SESS_U00277_4_0,U00277,2026-06-05 15:00:00,mobile
SESS_U00281_4_0,U00281,2026-06-05 20:00:00,desktop
SESS_U00285_4_0,U00285,2026-06-05 14:00:00,mobile
SESS_U00286_4_0,U00286,2026-06-05 09:00:00,mobile
SESS_U00296_4_0,U00296,2026-06-05 08:00:00,mobile
SESS_U00303_4_0,U00303,2026-06-05 14:00:00,mobile
SESS_U00307_4_0,U00307,2026-06-05 07:00:00,mobile
SESS_U00308_4_0,U00308,2026-06-05 20:00:00,mobile
SESS_U00308_4_1,U00308,2026-06-05 12:00:00,tablet
SESS_U00313_4_0,U00313,2026-06-05 17:00:00,desktop
SESS_U00313_4_1,U00313,2026-06-05 11:00:00,desktop
SESS_U00314_4_0,U00314,2026-06-05 17:00:00,desktop
SESS_U00318_4_0,U00318,2026-06-05 17:00:00,tablet
SESS_U00321_4_0,U00321,2026-06-05 18:00:00,desktop
SESS_U00322_4_0,U00322,2026-06-05 15:00:00,mobile
SESS_U00322_4_1,U00322,2026-06-05 22:00:00,desktop
SESS_U00326_4_0,U00326,2026-06-05 11:00:00,mobile
SESS_U00326_4_1,U00326,2026-06-05 16:00:00,mobile
SESS_U00330_4_0,U00330,2026-06-05 09:00:00,desktop
SESS_U00330_4_1,U00330,2026-06-05 08:00:00,mobile
SESS_U00333_4_0,U00333,2026-06-05 10:00:00,mobile
SESS_U00335_4_0,U00335,2026-06-05 21:00:00,mobile
SESS_U00336_4_0,U00336,2026-06-05 13:00:00,mobile
SESS_U00337_4_0,U00337,2026-06-05 14:00:00,desktop
SESS_U00343_4_0,U00343,2026-06-05 21:00:00,mobile
SESS_U00347_4_0,U00347,2026-06-05 14:00:00,desktop
SESS_U00348_4_0,U00348,2026-06-05 12:00:00,desktop
SESS_U00349_4_0,U00349,2026-06-05 07:00:00,mobile
SESS_U00358_4_0,U00358,2026-06-05 21:00:00,mobile
SESS_U00362_4_0,U00362,2026-06-05 12:00:00,mobile
SESS_U00362_4_1,U00362,2026-06-05 18:00:00,desktop
SESS_U00364_4_0,U00364,2026-06-05 07:00:00,mobile
SESS_U00364_4_1,U00364,2026-06-05 09:00:00,mobile
SESS_U00366_4_0,U00366,2026-06-05 14:00:00,mobile
SESS_U00366_4_1,U00366,2026-06-05 08:00:00,desktop
SESS_U00367_4_0,U00367,2026-06-05 17:00:00,mobile
SESS_U00370_4_0,U00370,2026-06-05 14:00:00,mobile
SESS_U00371_4_0,U00371,2026-06-05 13:00:00,mobile
SESS_U00372_4_0,U00372,2026-06-05 09:00:00,desktop
SESS_U00374_4_0,U00374,2026-06-05 21:00:00,desktop
SESS_U00374_4_1,U00374,2026-06-05 12:00:00,desktop
SESS_U00375_4_0,U00375,2026-06-05 09:00:00,desktop
SESS_U00377_4_0,U00377,2026-06-05 15:00:00,desktop
SESS_U00377_4_1,U00377,2026-06-05 17:00:00,desktop
SESS_U00381_4_0,U00381,2026-06-05 07:00:00,mobile
SESS_U00382_4_0,U00382,2026-06-05 18:00:00,mobile
SESS_U00384_4_0,U00384,2026-06-05 19:00:00,mobile
SESS_U00388_4_0,U00388,2026-06-05 07:00:00,mobile
SESS_U00391_4_0,U00391,2026-06-05 21:00:00,mobile
SESS_U00392_4_0,U00392,2026-06-05 15:00:00,desktop
SESS_U00396_4_0,U00396,2026-06-05 19:00:00,mobile
SESS_U00401_4_0,U00401,2026-06-05 09:00:00,mobile
SESS_U00403_4_0,U00403,2026-06-05 08:00:00,desktop
SESS_U00406_4_0,U00406,2026-06-05 08:00:00,mobile
SESS_U00410_4_0,U00410,2026-06-05 16:00:00,mobile
SESS_U00418_4_0,U00418,2026-06-05 15:00:00,mobile
SESS_U00421_4_0,U00421,2026-06-05 08:00:00,mobile
SESS_U00423_4_0,U00423,2026-06-05 20:00:00,desktop
SESS_U00424_4_0,U00424,2026-06-05 12:00:00,mobile
SESS_U00426_4_0,U00426,2026-06-05 17:00:00,desktop
SESS_U00426_4_1,U00426,2026-06-05 10:00:00,desktop
SESS_U00432_4_0,U00432,2026-06-05 22:00:00,desktop
SESS_U00433_4_0,U00433,2026-06-05 08:00:00,mobile
SESS_U00437_4_0,U00437,2026-06-05 17:00:00,mobile
SESS_U00444_4_0,U00444,2026-06-05 17:00:00,tablet
SESS_U00444_4_1,U00444,2026-06-05 11:00:00,mobile
SESS_U00446_4_0,U00446,2026-06-05 22:00:00,mobile
SESS_U00447_4_0,U00447,2026-06-05 18:00:00,mobile
SESS_U00451_4_0,U00451,2026-06-05 13:00:00,desktop
SESS_U00457_4_0,U00457,2026-06-05 10:00:00,mobile
SESS_U00458_4_0,U00458,2026-06-05 15:00:00,mobile
SESS_U00460_4_0,U00460,2026-06-05 13:00:00,mobile
SESS_U00463_4_0,U00463,2026-06-05 07:00:00,mobile
SESS_U00464_4_0,U00464,2026-06-05 07:00:00,mobile
SESS_U00468_4_0,U00468,2026-06-05 10:00:00,desktop
SESS_U00472_4_0,U00472,2026-06-05 15:00:00,mobile
SESS_U00474_4_0,U00474,2026-06-05 14:00:00,mobile
SESS_U00475_4_0,U00475,2026-06-05 21:00:00,desktop
SESS_U00476_4_0,U00476,2026-06-05 13:00:00,mobile
SESS_U00477_4_0,U00477,2026-06-05 07:00:00,desktop
SESS_U00478_4_0,U00478,2026-06-05 11:00:00,mobile
SESS_U00478_4_1,U00478,2026-06-05 19:00:00,mobile
SESS_U00487_4_0,U00487,2026-06-05 16:00:00,mobile
SESS_U00487_4_1,U00487,2026-06-05 08:00:00,mobile
SESS_U00490_4_0,U00490,2026-06-05 19:00:00,desktop
SESS_U00490_4_1,U00490,2026-06-05 17:00:00,mobile
SESS_U00502_4_0,U00502,2026-06-05 17:00:00,desktop
SESS_U00503_4_0,U00503,2026-06-05 07:00:00,mobile
SESS_U00504_4_0,U00504,2026-06-05 10:00:00,mobile
SESS_U00507_4_0,U00507,2026-06-05 07:00:00,mobile
SESS_U00509_4_0,U00509,2026-06-05 19:00:00,desktop
SESS_U00511_4_0,U00511,2026-06-05 12:00:00,mobile
SESS_U00513_4_0,U00513,2026-06-05 13:00:00,desktop
SESS_U00523_4_0,U00523,2026-06-05 07:00:00,mobile
SESS_U00533_4_0,U00533,2026-06-05 21:00:00,mobile
SESS_U00535_4_0,U00535,2026-06-05 10:00:00,desktop
SESS_U00536_4_0,U00536,2026-06-05 21:00:00,desktop
SESS_U00539_4_0,U00539,2026-06-05 17:00:00,mobile
SESS_U00541_4_0,U00541,2026-06-05 13:00:00,mobile
SESS_U00547_4_0,U00547,2026-06-05 19:00:00,mobile
SESS_U00547_4_1,U00547,2026-06-05 12:00:00,mobile
SESS_U00548_4_0,U00548,2026-06-05 18:00:00,mobile
SESS_U00548_4_1,U00548,2026-06-05 08:00:00,desktop
SESS_U00550_4_0,U00550,2026-06-05 14:00:00,desktop
SESS_U00551_4_0,U00551,2026-06-05 18:00:00,mobile
SESS_U00557_4_0,U00557,2026-06-05 20:00:00,desktop
SESS_U00559_4_0,U00559,2026-06-05 12:00:00,desktop
SESS_U00559_4_1,U00559,2026-06-05 22:00:00,mobile
SESS_U00562_4_0,U00562,2026-06-05 13:00:00,mobile
SESS_U00562_4_1,U00562,2026-06-05 13:00:00,desktop
SESS_U00563_4_0,U00563,2026-06-05 10:00:00,mobile
SESS_U00563_4_1,U00563,2026-06-05 21:00:00,desktop
SESS_U00564_4_0,U00564,2026-06-05 20:00:00,mobile
SESS_U00565_4_0,U00565,2026-06-05 17:00:00,desktop
SESS_U00572_4_0,U00572,2026-06-05 22:00:00,mobile
SESS_U00572_4_1,U00572,2026-06-05 09:00:00,mobile
SESS_U00573_4_0,U00573,2026-06-05 15:00:00,desktop
SESS_U00578_4_0,U00578,2026-06-05 19:00:00,desktop
SESS_U00582_4_0,U00582,2026-06-05 16:00:00,desktop
SESS_U00593_4_0,U00593,2026-06-05 22:00:00,mobile
SESS_U00595_4_0,U00595,2026-06-05 21:00:00,mobile
SESS_U00595_4_1,U00595,2026-06-05 17:00:00,mobile
SESS_U00597_4_0,U00597,2026-06-05 09:00:00,desktop
SESS_U00599_4_0,U00599,2026-06-05 15:00:00,mobile
SESS_U00601_4_0,U00601,2026-06-05 11:00:00,desktop
SESS_U00608_4_0,U00608,2026-06-05 13:00:00,desktop
SESS_U00611_4_0,U00611,2026-06-05 14:00:00,mobile
SESS_U00611_4_1,U00611,2026-06-05 15:00:00,mobile
SESS_U00612_4_0,U00612,2026-06-05 07:00:00,mobile
SESS_U00613_4_0,U00613,2026-06-05 07:00:00,mobile
SESS_U00622_4_0,U00622,2026-06-05 19:00:00,desktop
SESS_U00623_4_0,U00623,2026-06-05 21:00:00,desktop
SESS_U00627_4_0,U00627,2026-06-05 16:00:00,mobile
SESS_U00630_4_0,U00630,2026-06-05 20:00:00,desktop
SESS_U00631_4_0,U00631,2026-06-05 08:00:00,mobile
SESS_U00632_4_0,U00632,2026-06-05 11:00:00,desktop
SESS_U00633_4_0,U00633,2026-06-05 10:00:00,mobile
SESS_U00641_4_0,U00641,2026-06-05 15:00:00,desktop
SESS_U00643_4_0,U00643,2026-06-05 19:00:00,desktop
SESS_U00655_4_0,U00655,2026-06-05 22:00:00,mobile
SESS_U00655_4_1,U00655,2026-06-05 18:00:00,mobile
SESS_U00660_4_0,U00660,2026-06-05 14:00:00,desktop
SESS_U00673_4_0,U00673,2026-06-05 22:00:00,mobile
SESS_U00675_4_0,U00675,2026-06-05 09:00:00,mobile
SESS_U00677_4_0,U00677,2026-06-05 07:00:00,desktop
SESS_U00680_4_0,U00680,2026-06-05 20:00:00,mobile
SESS_U00684_4_0,U00684,2026-06-05 07:00:00,desktop
SESS_U00687_4_0,U00687,2026-06-05 11:00:00,mobile
SESS_U00692_4_0,U00692,2026-06-05 21:00:00,mobile
SESS_U00695_4_0,U00695,2026-06-05 13:00:00,tablet
SESS_U00696_4_0,U00696,2026-06-05 14:00:00,mobile
SESS_U00703_4_0,U00703,2026-06-05 15:00:00,desktop
SESS_U00704_4_0,U00704,2026-06-05 14:00:00,mobile
SESS_U00705_4_0,U00705,2026-06-05 15:00:00,mobile
SESS_U00711_4_0,U00711,2026-06-05 14:00:00,mobile
SESS_U00712_4_0,U00712,2026-06-05 08:00:00,mobile
SESS_U00713_4_0,U00713,2026-06-05 22:00:00,mobile
SESS_U00715_4_0,U00715,2026-06-05 10:00:00,tablet
SESS_U00716_4_0,U00716,2026-06-05 10:00:00,mobile
SESS_U00720_4_0,U00720,2026-06-05 19:00:00,desktop
SESS_U00721_4_0,U00721,2026-06-05 08:00:00,mobile
SESS_U00726_4_0,U00726,2026-06-05 11:00:00,mobile
SESS_U00729_4_0,U00729,2026-06-05 18:00:00,tablet
SESS_U00729_4_1,U00729,2026-06-05 17:00:00,mobile
SESS_U00734_4_0,U00734,2026-06-05 11:00:00,mobile
SESS_U00735_4_0,U00735,2026-06-05 11:00:00,mobile
SESS_U00735_4_1,U00735,2026-06-05 12:00:00,mobile
SESS_U00736_4_0,U00736,2026-06-05 13:00:00,mobile
SESS_U00738_4_0,U00738,2026-06-05 18:00:00,mobile
SESS_U00740_4_0,U00740,2026-06-05 10:00:00,desktop
SESS_U00741_4_0,U00741,2026-06-05 17:00:00,desktop
SESS_U00750_4_0,U00750,2026-06-05 16:00:00,desktop
SESS_U00752_4_0,U00752,2026-06-05 22:00:00,desktop
SESS_U00753_4_0,U00753,2026-06-05 08:00:00,desktop
SESS_U00754_4_0,U00754,2026-06-05 18:00:00,mobile
SESS_U00755_4_0,U00755,2026-06-05 21:00:00,mobile
SESS_U00757_4_0,U00757,2026-06-05 20:00:00,mobile
SESS_U00758_4_0,U00758,2026-06-05 15:00:00,mobile
SESS_U00759_4_0,U00759,2026-06-05 07:00:00,mobile
SESS_U00760_4_0,U00760,2026-06-05 15:00:00,mobile
SESS_U00761_4_0,U00761,2026-06-05 16:00:00,tablet
SESS_U00762_4_0,U00762,2026-06-05 08:00:00,mobile
SESS_U00763_4_0,U00763,2026-06-05 17:00:00,tablet
SESS_U00765_4_0,U00765,2026-06-05 20:00:00,desktop
SESS_U00767_4_0,U00767,2026-06-05 22:00:00,desktop
SESS_U00769_4_0,U00769,2026-06-05 07:00:00,mobile
SESS_U00770_4_0,U00770,2026-06-05 21:00:00,desktop
SESS_U00772_4_0,U00772,2026-06-05 21:00:00,tablet
SESS_U00773_4_0,U00773,2026-06-05 09:00:00,mobile
SESS_U00778_4_0,U00778,2026-06-05 10:00:00,mobile
SESS_U00783_4_0,U00783,2026-06-05 10:00:00,mobile
SESS_U00783_4_1,U00783,2026-06-05 07:00:00,mobile
SESS_U00793_4_0,U00793,2026-06-05 19:00:00,tablet
SESS_U00795_4_0,U00795,2026-06-05 07:00:00,mobile
SESS_U00795_4_1,U00795,2026-06-05 17:00:00,mobile
SESS_U00002_5_0,U00002,2026-06-06 15:00:00,mobile
SESS_U00005_5_0,U00005,2026-06-06 09:00:00,mobile
SESS_U00008_5_0,U00008,2026-06-06 08:00:00,tablet
SESS_U00008_5_1,U00008,2026-06-06 09:00:00,mobile
SESS_U00010_5_0,U00010,2026-06-06 16:00:00,mobile
SESS_U00013_5_0,U00013,2026-06-06 21:00:00,mobile
SESS_U00013_5_1,U00013,2026-06-06 18:00:00,desktop
SESS_U00018_5_0,U00018,2026-06-06 14:00:00,desktop
SESS_U00019_5_0,U00019,2026-06-06 22:00:00,desktop
SESS_U00023_5_0,U00023,2026-06-06 09:00:00,tablet
SESS_U00023_5_1,U00023,2026-06-06 22:00:00,desktop
SESS_U00027_5_0,U00027,2026-06-06 19:00:00,mobile
SESS_U00027_5_1,U00027,2026-06-06 18:00:00,desktop
SESS_U00029_5_0,U00029,2026-06-06 21:00:00,mobile
SESS_U00031_5_0,U00031,2026-06-06 15:00:00,mobile
SESS_U00034_5_0,U00034,2026-06-06 08:00:00,mobile
SESS_U00039_5_0,U00039,2026-06-06 10:00:00,mobile
SESS_U00040_5_0,U00040,2026-06-06 16:00:00,mobile
SESS_U00043_5_0,U00043,2026-06-06 14:00:00,desktop
SESS_U00045_5_0,U00045,2026-06-06 20:00:00,desktop
SESS_U00046_5_0,U00046,2026-06-06 11:00:00,mobile
SESS_U00048_5_0,U00048,2026-06-06 22:00:00,desktop
SESS_U00049_5_0,U00049,2026-06-06 16:00:00,desktop
SESS_U00050_5_0,U00050,2026-06-06 15:00:00,mobile
SESS_U00055_5_0,U00055,2026-06-06 17:00:00,mobile
SESS_U00057_5_0,U00057,2026-06-06 16:00:00,mobile
SESS_U00057_5_1,U00057,2026-06-06 22:00:00,mobile
SESS_U00059_5_0,U00059,2026-06-06 15:00:00,mobile
